Id	latitude	longitude	type	address	name	religion	city`	corresponding	phone
1753507	24.9737567901611	121.264289855957	廣澤保安尊王	桃園市桃園區鴻撫街6號	鴻撫宮	道教	桃園市	劉文傑	03-3698361
1770821	24.973669052124	121.396102905273	福德正神	新北市樹林區吉祥街16號	道山宮	道教	新北市	陳美錡	093-6232918
1769285	24.9736194610596	121.401702880859	法主公	新北市樹林區新興街11巷10號	山佳法照宮	道教	新北市	陳文玉	02-26807663
1753028	24.9736099243164	121.500602722168	孚佑帝君	新北市中和區內南里興南路二段399巷136號	竟南宮	道教	新北市	林銘傑	02-29413926
1755769	24.9731330871582	121.637817382813	釋迦牟尼佛	新北市石碇區烏塗里9鄰中楒仔腳2之11號	菩提山大空精舍	佛教	新北市	陳復華	02-26633781
1753853	24.9727592468262	121.444297790527	釋迦牟尼佛	新北市土城區埤塘里金城路一段78號	廣承岩	佛教	新北市	鄧法杰	02-22603482
1763538	24.9725494384766	121.37850189209	北極玄天上帝	新北市樹林區樂山里民和街113巷2號	中華北極殿	道教	新北市	孫正豐	02-26806068
1770572	24.9724407196045	121.523399353027	天上聖母	新北市新店區安業街215巷12號	湄洲臺北北后宮	道教	新北市	涂仁樑	02-22114689
1756361	24.9722785949707	121.458824157715	三官大帝	新北市土城區清化里2鄰青雲路424號	聖德宮	道教	新北市	楊幸雄	02-22612465
1760907	24.9722309112549	121.391899108887	觀世音菩薩	新北市樹林區中山路3段136之2號	新北市樹林區山佳觀音廟	道教	新北市	朱鑫美	02-26805212
1747977	24.9719638824463	121.231292724609	明明上帝	桃園市中壢區忠福里14鄰南園二路98號	天德堂	一貫道	桃園市	廖永康	03-4520378
1756122	24.9713611602783	121.645347595215	瑤池金母	新北市石碇區烏塗里9鄰1中楒仔腳之1號	寶德山大鴻慈惠堂	道教	新北市	王啟次	02-26633133
1756817	24.970609664917	121.352897644043	三官大帝	新北市鶯歌區東湖里三界公坑3號	三湖宮	道教	新北市	歐金獅	02-26705210
1782052	24.9705104827881	121.545501708984	玉皇上帝	新北市新店區中正路54巷28號5樓(暫厝)	天皇宮	道教	新北市	高銘章	02-29186957
1760557	24.9705104827881	121.550399780273	釋迦牟尼	新北市新店區寶福里寶興路70巷5號	佛所護念廟	佛教	新北市	許英光	02-29131871
1771202	24.9704704284668	121.388198852539	阿彌陀佛	新北市樹林區樂山里中山路3段180號	淨律寺	佛教	新北市	宋淑婉	02-26807361
1752861	24.9704132080078	121.023933410645	福德正神	桃園市新屋區笨港里6鄰29-2號	福德宮	道教	桃園市	李煖	-932281450
1757325	24.9703807830811	121.59220123291	彌勒古佛	臺北市文山區指南里指南路3段38巷37之2號	天恩宮	一貫道	臺北市	張傳良	02-29382888
1766779	24.9700794219971	121.440101623535	五年千歲	新北市土城區埤塘里忠義路24之1號	震安宮	道教	新北市	何明儒	02-22697179
1765832	24.9700107574463	121.578796386719	楊府千歲	臺北市文山區老泉街45巷27之1號	明德宮	道教	臺北市	黃輝雄	02-29394451
1747764	24.9699802398682	121.491600036621	觀世音菩薩	新北市中和區橫路里興南路3段91巷臨57號	紫竹寺	道教	新北市	陳仕宏	02-29460002
1760908	24.9697704315186	121.394096374512	福德正神	新北市樹林區山佳里佳園路一段95之6號	西山福德宮	道教	新北市	徐俊傑	02-26806137
1767369	24.9697608947754	121.320503234863	清水祖師	桃園市八德區大仁里4鄰仁和街211巷1弄18號	廣行宮	道教	桃園市	李秀明	03-3625157
1758221	24.969690322876	121.925003051758	玉皇上帝	宜蘭縣頭城鎮石城里濱海路七段33號	草嶺慶雲宮	道教	宜蘭縣	鄭順利	039-781075
1754592	24.9688243865967	121.435806274414	福德正神	新北市土城區中央路3段40巷	大安晉安宮	道教	新北市	廖禎祥	02-22674612
1747908	24.9686965942383	121.224006652832	福德正神	桃園市中壢區水尾里新生路522-1號	水尾福德宮	道教	桃園市	莊建成	03-4342779
1755411	24.9682693481445	121.69270324707	釋迦牟尼佛	新北市石碇區豐田里磨石坑33號	達香寺	佛教	新北市	江秋	02-23910512
1761887	24.9680404663086	121.06600189209	五府千歲	桃園市新屋區社子里6鄰37-4號	代天府	道教	桃園市	賴清潭	03-4772879
1770109	24.9679870605469	121.547172546387	準提菩薩	新北市新店區五峰路67巷16號	紫竹禪寺	佛教	新北市	郝寶華	02-29126889
1751111	24.9677391052246	121.72730255127	孚佑帝君	新北市坪林區漁光里樟空子5號	南山寺	道教	新北市	白明堂	02-26656697
1749680	24.9675903320313	121.820899963379	天上聖母	新北市雙溪區泰平里溪尾寮45號	壽山宮	道教	新北市	呂傳義	02-24933518
1754733	24.9673004150391	121.279899597168	天上聖母	桃園市八德區茄苳路865號	桃園八德天后宮	道教	桃園市	洪月香	093-2023098
1756710	24.9671401977539	121.524101257324	五府千歲	新北市新店區安平路22號	新店區永吉宮	道教	新北市	周師村	02-22112139
1752256	24.9665508270264	121.28929901123	中壇元帥	桃園市桃園區中德里15鄰國際路一段401巷123號	護國宮	道教	桃園市	林銘域	03-3677405
1751318	24.9659423828125	121.69165802002	太上老君	新北市石碇區豐田里3鄰磨石坑36號	德玄宮	道教	新北市	吳春生	02-26631845
1761647	24.9658794403076	121.459503173828	天上聖母	新北市土城區清化里石門路31號	德天宮	道教	新北市	王志文	02-22614300
1752342	24.9658660888672	121.185066223145	三官大帝	桃園市平鎮區雙連里雙福路2段2號	福明宮	道教	桃園市	劉興村	03-4900569
1749928	24.9657592773438	121.510200500488	觀世音菩薩	新北市新店區柴埕里柴埕路52巷20號	青山巖	佛教	新北市	周艷麗	02-22116642
1766410	24.9655704498291	121.490798950195	彌勒佛	新北市新店區薏仁坑路59之1號	至善大道院	一貫道	新北市	呂富雄	02-22150181
1759957	24.9653205871582	121.311698913574	玄天上帝	桃園市八德區大強里東勇街490巷72號	北極安聖宮	道教	桃園市	侯在來	03-3618235
1754618	24.9652805328369	121.676902770996	天上聖母	新北市石碇區彭山里崩山33之3號	財團法人新北市石碇深坑坪林天后宮	道教	新北市	顏進毅	02-26632894
1768747	24.9651756286621	121.434577941895	西王金母	新北市土城區永寧里永和街103號	重慶慈惠堂	道教	新北市	陳漢宇	02-22676566
1764614	24.9650192260742	121.420097351074	金府王爺	新北市土城區福安街15號	沛陂金安宮	道教	新北市	謝石金	02-22683075
1752694	24.9649868011475	121.240303039551	福德正神	桃園市中壢區普義149號邊	大普義福德宮	道教	桃園市	管正光	03-4615470
1764226	24.9648399353027	121.115997314453	釋迦牟尼佛	桃園市新屋區中華南路1段121巷326號	新屋善永寺	佛教	桃園市	游法明	03-4971388
1768136	24.9647274017334	121.457649230957	西王金母	新北市土城區清化里石門路39之1號	清發堂	道教	新北市	羅文貴	02-22618106
1754274	24.9643096923828	121.469398498535	明明上帝	新北市土城區清化里青雲路486之1號	福山天惠堂	一貫道	新北市	羅銀祥	02-22622162
1755673	24.9641799926758	121.46849822998	天上聖母	新北市土城區清化里青雲路669之5號	文化明正宮	道教	新北市	高銓春	02-22707669
1753174	24.9639453887939	121.301086425781	開漳聖王	桃園市八德區義勇街8號	聖王宮	道教	桃園市	尤金源	03-3776411
1772920	24.9638690948486	121.278396606445	三官大帝	桃園市八德區廟前白鷺里14鄰東泰街2號	元聖宮	道教	桃園市	邱明政	03-3631731
1756251	24.9637794494629	121.43049621582	廣澤尊王	新北市土城區永寧里永寧路29號	土城保安宮	道教	新北市	江清光	02-22672678
1769837	24.9634609222412	121.42749786377	福德正神	新北市土城區永寧里永平街1號	永寧福德宮	道教	新北市	江金崙	02-22688516
1759794	24.9633007049561	121.329696655273	土地公	新北市鶯歌區鶯桃路413巷78弄8號之1	鎮湖宮	道教	新北市	鄭原燦	02-26707076
1770144	24.9631996154785	121.431701660156	東嶽大帝	新北市土城區永寧里永安街81號	萬人同廟	道教	新北市	吳金山	02-22673448
1758176	24.9630947113037	121.194618225098	玉皇上帝	桃園市中壢區五權里五興路259號	順天理護國宮	道教	桃園市	袁余素娥	03-4941851
1755117	24.9630508422852	121.625297546387	觀音佛祖	新北市石碇區二格路9號	佛濟寺	佛教	新北市	陳委禎	02-26631729
1766961	24.9626502990723	121.459579467773	關聖帝君	新北市土城區石門路57號	天靈宮	道教	新北市	吳幸福	02-22612709
1781971	24.9624328613281	121.409217834473	玄天上帝	新北市樹林區田尾街39之2號	禪靈宮	道教	新北市	洪守堉	02-26805411
1750330	24.9623603820801	121.366096496582	八卦祖師	新北市鶯歌區建德里中正一路碧龍巷33號	鶯歌碧龍宮	道教	新北市	周德永	02-26795842
1764134	24.9623508453369	121.456901550293	三清道祖	新北市土城區清化里石門路63號	上玄道院	道教	新北市	林蔡雪花	02-22616159
1764855	24.962329864502	121.227897644043	天上聖母	桃園市中壢區新街里延平路198號	財團法人台灣省桃園縣中壢仁海宮	道教	桃園市	李合鑑	03-4523356
1754037	24.9622001647949	121.560302734375	明明上帝	新北市新店區美潭里長春路252號	大香山慈音巖	一貫道	新北市	林昇樂	02-22174255
1779937	24.9612693786621	121.458000183105	彌勒佛	新北市土城區石門路63之6號(暫厝)	淨慈寺	一貫道	新北市	黃金昌	-22649219
1765977	24.9610595703125	121.388298034668	真武大帝	新北市樹林區北園里西圳街二段41巷1號	真武壇	道教	新北市	林水清	02-26803849
1755905	24.9609222412109	121.040313720703	釋迦牟尼佛	桃園市新屋區大坡里5鄰三角崛62-1號	六通寺	佛教	桃園市	釋性定	03-4769197
1763232	24.9609107971191	121.540802001953	釋迦牟尼佛	新北市新店區中興路一段102號	慈玄寺	佛教	新北市	郭明發	02-29111087
1758908	24.9608001708984	121.545799255371	福德正神	新北市新店區中興里檳榔路151號之1	檳榔坑頭福德宮	道教	新北市	廖萬益	02-29114641
1760211	24.9606609344482	121.223297119141	瑤池金母	桃園市中壢區興南里12鄰慈惠2街9號	財團法人台灣省桃園縣中壢慈惠堂	道教	桃園市	陳燦宏	03-4258457
1748807	24.9606475830078	121.22745513916	釋迦牟尼佛	桃園市中壢區中央里21鄰元化路205號	元化院	佛教	桃園市	徐瑞蟬	03-4523341
1747566	24.9604682922363	121.224029541016	福德正神	桃園市中壢區興南里12鄰慈惠二街43號	中壢興南福德祠	道教	桃園市	林進財	03-4255334
1766693	24.9603996276855	121.53929901123	觀音佛祖	新北市新店區中興路一段98號	玉山寺	佛教	新北市	翁春美	02-29116156
1767223	24.9603595733643	121.540702819824	釋迦牟尼佛	新北市新店區廣明里中興路一段98之1號	碧潭寺	佛教	新北市	涂清依	02-29116705
1754517	24.9602603912354	121.539596557617	九天四聖帝	新北市新店區廣明里6鄰中興路1段51號	新龍宮	道教	新北市	簡游玉珠	02-29113241
1765944	24.9602241516113	121.54069519043	釋迦佛	新北市新店區廣明里6鄰中興路1段98號	財團法人台灣省台北縣新店市廣照禪寺	佛教	新北市	蔡侯鳳鳴	02-29111046
1757534	24.9600696563721	121.537696838379	觀音菩薩	新北市新店區張南里環河路19巷17號	妙法寺	佛教	新北市	黃承玉	02-29111960
1751286	24.9600067138672	121.243560791016	福德正神	桃園市中壢區新中一街29號	普忠里福德祠	道教	桃園市	陳光明	03-455-2813
1764913	24.9597492218018	121.53980255127	釋迦牟尼佛	新北市新店區廣明里中興路一段68號	廣明寺	佛教	新北市	林瑞蘭	02-29188450
1752334	24.9596843719482	121.283340454102	明明上帝	桃園市八德區廣福路669之17號	彌勒佛殿	一貫道	桃園市	林豐凡	03-3660485
1752850	24.9596500396729	121.580596923828	濟公	新北市新店區銀河路86號	濟公慈航寺	佛教	新北市	洪和睦	02-22171069
1770669	24.9596099853516	121.580703735352	天上聖母	新北市新店區員潭里銀河路86之1號	靈山媽祖廟	道教	新北市	陳信均	02-22177999
1765120	24.9594421386719	121.619590759277	靈山王母娘娘	新北市石碇區格頭里12鄰荖寮20號	無極靈天宮	道教	新北市	廖明坤	02-26651996
1766696	24.959379196167	121.390899658203	三官大帝	新北市樹林區北園里9鄰佳園路二段87號	樹林市德仁廟	道教	新北市	詹茂雄	02-26803354
1762485	24.9593696594238	121.338401794434	福德正神	新北市鶯歌區永吉里18鄰鶯桃路206巷24弄27號旁	永興宮	道教	新北市	林茂哲	02-26705638
1761171	24.9592895507813	121.609901428223	鴻鈞老祖	新北市石碇區格頭里北宜路四段1號	太清殿	道教	新北市	游聰欽	02-26651589
1771403	24.9591808319092	121.334197998047	福德正神	新北市鶯歌區永吉里鶯桃路285巷26弄2號	吉德宮	道教	新北市	游兆權	02-26785599
1754419	24.9591693878174	121.513603210449	釋迦佛祖	新北市新店區安忠路57巷5之1號	財團法人新北市白象山	佛教	新北市	林永文	02-23370233
1780330	24.9591674804688	121.513618469238	釋迦牟尼佛	新北市新店區安忠路57巷5之1號	財團法人新北市白馬寺	佛教	新北市	林永文	02-23370233
1782054	24.9591674804688	121.513618469238	釋迦牟尼佛	新北市新店區安忠路57巷5之1號	財團法人新北市白象寺	佛教	新北市	林永文	02-23370233
1752227	24.9588508605957	121.533096313477	開漳聖王	新北市新店區太平里太平路61號	財團法人新北市新店區太平宮	道教	新北市	黃朝安	02-22110081
1765442	24.9586200714111	121.118896484375	五福大帝	桃園市新屋區長祥路1096號	長祥宮	道教	桃園市	范姜群會	03-4773866
1759104	24.9584541320801	121.728424072266	保儀尊王	新北市坪林區石嘈里石嘈10號	保安宮	道教	新北市	林文恭	02-26656139
1749817	24.9584007263184	121.167503356934	西方三聖	桃園市中壢區過嶺里4鄰福田路99號	善果林淨土寺	佛教	桃園市	周書賢	03-4907463
1753779	24.9581508636475	121.417503356934	清水祖師	新北市土城區頂埔里中央路4段65號	永福岩	佛教	新北市	廖德一	02-22681013
1759123	24.9577503204346	121.57080078125	明明上帝	新北市新店區北宜路2段615巷30號	明倫講堂	一貫道	新北市	王富貴	02-22173500
1760910	24.9576892852783	121.331100463867	范府千歲	新北市鶯歌區永吉里德昌2街70巷38弄42號	鶯歌北聖院代天府	道教	新北市	朱明義	02-26702176
1761637	24.9575824737549	121.295875549316	福德正神	桃園市八德區建國路1087巷30號	大湳福成宮	道教	桃園市	傅中	03-3676586
1770111	24.9574794769287	121.362396240234	釋迦牟尼佛	新北市鶯歌區建德里中正一路437號	鶯歌高明寺	佛教	新北市	凃傑生	02-86781333
1770850	24.9574604034424	121.570899963379	釋迦牟尼佛	新北市新店區北宜路2段615巷20號	妙慧精舍	佛教	新北市	胡美昊	02-29118960
1769296	24.9573707580566	121.573303222656	釋迦牟尼佛	新北市新店區員潭里銀河路23號	雲陽寺	佛教	新北市	郭永進	02-22173773
1767224	24.9572601318359	121.386703491211	真武大帝	新北市樹林區北園里西圳街二段97巷19之1號	玄武殿	道教	新北市	楊秀彬	02-26801105
1750000	24.9572296142578	121.609596252441	五穀仙帝	新北市新店區雙坑里北宜路3段335巷15號	先帝宮	道教	新北市	葉進芳	02-22176253
1762360	24.957218170166	121.573638916016	釋迦佛祖	新北市新店區銀河路30號	銀河洞	佛教	新北市	劉賢俊	02-22171909
1770671	24.9571704864502	121.355903625488	孫臏真人	新北市鶯歌區北鶯里中正一路301巷1號	新北市鶯歌區宏德宮	道教	新北市	黃銣銡	02-26794029
1760676	24.9566192626953	121.533996582031	三寶佛	新北市新店區太平里碧潭路55號	海藏寺	佛教	新北市	詹玉珠	02-22121750
1747461	24.9564647674561	121.227958679199	釋迦牟尼佛	桃園市中壢區中央里長江路11鄰93號	宏明寺	佛教	桃園市	郭文雄	03-4253849
1752050	24.9564437866211	121.11067199707	釋迦牟尼佛	桃園市新屋區埔頂里埔頂路416號	心善寺	佛教	桃園市	呂萬銘	03-4871028
1750087	24.9564208984375	121.541702270508	釋迦牟尼佛	新北市新店區文中里文中路66號	竹林寺	佛教	新北市	陳麗君	02-29111937
1767773	24.9564094543457	121.364799499512	釋迦牟尼佛	新北市鶯歌區建德里中正一路466號	承天農林禪寺	佛教	新北市	謝國燿	02-26792442
1765069	24.9563694000244	121.011932373047	玄天上帝	桃園市新屋區深圳里4鄰20號	深圳玄天宮	道教	桃園市	林煥琛	-928565633
1759114	24.9561100006104	121.625297546387	釋迦牟尼佛	新北市石碇區格頭里北宜路5段火燒樟巷8號	大願山拜佛寺	佛教	新北市	鄭國增	02-26651118
1756362	24.9558963775635	121.412399291992	福德正神	新北市土城區溪頭路30巷23之1號	福安宮	道教	新北市	李和順	02-22683289
1759125	24.9557495117188	121.387603759766	福德正神	新北市樹林區柑園里柑園街2段22號	福興廟	道教	新北市	鄧萬興	02-26801680
1749265	24.9556369781494	121.626449584961	元始天尊	新北市石碇區格頭里北宜路五段火燒樟巷9之1號	無極天明宮	道教	新北市	黃阿寬	02-26651709
1753490	24.9553813934326	121.696952819824	福德正神	新北市坪林區上德里3鄰林梅嶺11號旁	福德宮	道教	新北市	蕭清波	02-26656523
1764629	24.9553604125977	121.537902832031	釋迦牟尼佛	新北市新店區國校里國校路41號	聖弘寺	佛教	新北市	許春玉	02-29111732
1757265	24.9552803039551	121.533996582031	觀音菩薩	新北市新店區太平里2鄰碧潭路33號	大佛寺	佛教	新北市	陳寶森	02-22121695
1749157	24.955207824707	121.309593200684	孚佑帝君	桃園市八德區指玄街66號	桃園八德指玄宮	道教	桃園市	邱創漢	03-3669941
1774188	24.954719543457	121.238227844238	福德正神	桃園市中壢區普仁里協同街79號	大普仁福德祠	道教	桃園市	朱清淇	03-4568688
1760663	24.9537391662598	121.556999206543	福德正神	新北市新店區員潭里1鄰北宜路2段124之1號	福神宮	道教	新北市	陳一郎	02-22172828
1763539	24.9537296295166	121.344596862793	水德星君	新北市鶯歌區建國里16鄰育英街98之2號	鶯歌鎮惠隆宮	道教	新北市	郭明宗	02-26794182
1772719	24.9537296295166	121.707397460938	無極地母大天尊	新北市坪林區仁里坂2號之1	天地靈元宮	道教	新北市	翁健治	02-26657481
1767225	24.953369140625	121.347801208496	福德正神	新北市鶯歌區建國路257號	鶯歌南興宮	道教	新北市	王明義	02-26792882
1752152	24.9528045654297	121.683799743652	三寶佛	新北市坪林區上德里坪碇路333號	佛心禪寺	佛教	新北市	王翠霞	02-26656965
1756537	24.9525299072266	121.546600341797	朱府王爺	新北市新店區青潭里1鄰北宜路1段286號	南青宮	道教	新北市	黃銘凱	02-22171341
1770108	24.9524269104004	121.528656005859	觀音菩薩	新北市新店區華潭街21號	大化佛堂	佛教	新北市	王贊煜	02-29141542
1765947	24.9524097442627	121.418998718262	三寶佛	新北市土城區大暖坑14號	財團法人新北市頂埔妙覺禪寺	道教	新北市	楊錦英	02-22681149
1752292	24.9522094726563	121.549201965332	謝映登仙翁	新北市新店區北宜路二段63巷20號	新店明聖宮	道教	新北市	陳忠作	02-22172020
1749664	24.9521503448486	121.487396240234	三官大帝	新北市新店區安康路三段306號	潤濟宮	道教	新北市	廖榮權	02-22151417
1763435	24.9520492553711	121.908996582031	觀音佛祖	宜蘭縣頭城鎮大里里濱海路六段181巷100號	龍山巖石觀音寺	佛教	宜蘭縣	游桂榮	03-93745404
1765976	24.9519996643066	121.538597106934	盤古帝王	新北市新店區新店里新店路65號	開天宮	道教	新北市	高銘桂	02-29138934
1765674	24.9519596099854	121.352600097656	福德正神	新北市鶯歌區東鶯里文化路325巷3號	鶯歌福德宮	道教	新北市	陳正茂	02-86781978
1750002	24.9512805938721	121.484100341797	福德正神	新北市新店區日興里建業路2號之1	建業福德宮	道教	新北市	余昱興	02-22156266
1751605	24.9509506225586	121.634696960449	孚佑帝君	新北市石碇區格頭里北宜路5段濕水子巷2號	覺真宮	道教	新北市	陳金財	02-26651769
1754428	24.9506702423096	121.446296691895	釋迦牟尼佛	新北市土城區大安里承天路96號	財團法人新北市承天禪寺	佛教	新北市	江朝騰	02-22671789
1760909	24.9505596160889	121.345596313477	輔信王公	新北市鶯歌區同慶里尖山埔路185巷6號	鶯歌王公廟	道教	新北市	莊曾梅	02-26796369
1758197	24.9503993988037	121.495697021484	福德正神	新北市新店區玫瑰路35號	新店玫瑰社區福德宮	道教	新北市	張耿獻	02-22155900
1757392	24.9503002166748	121.478988647461	福德正神	新北市新店區日興里7鄰安康路三段578之1號	福德山宮	道教	新北市	廖清瀨	02-22141626
1749978	24.9499549865723	121.567306518555	觀世音菩薩	新北市新店區員潭里中生路149號	新店竹雲寺	佛教	新北市	吳竹崎	02-22195353
1754457	24.9498119354248	121.280540466309	福德正神	桃園市八德區廣興里新興路342巷120之1號	八德區廣興福德宮	道教	桃園市	呂理亮	093-2928232
1752022	24.949670791626	121.348197937012	李太白金星	新北市鶯歌區尖山里尖山路86號	財團法人新北市東陽宮	道教	新北市	張天養	02-26792550
1748860	24.9496078491211	121.223991394043	明明上帝	桃園市中壢區東興里25鄰東興街117號	廣德堂	一貫道	桃園市	謝德財	03-4575011
1771601	24.9494590759277	121.482276916504	關聖帝君	新北市新店區安康路3段530號	日興宮	道教	新北市	廖金枝	02-22152596
1774794	24.9490165710449	121.255279541016	福德正神	桃園市中壢區仁美里榮民南路350巷56號	中壢福仁宮	道教	桃園市	洪文吉	03-4566232
1749330	24.9489822387695	121.259399414063	釋迦牟尼佛	桃園市中壢區華勛里8鄰華勛街208巷38弄26號	大雲碧仙寺	佛教	桃園市	吳德久	03-4657973
1763234	24.9487705230713	121.351997375488	福德正神	新北市鶯歌區南靖里文化路226巷16號之1	福南宮	道教	新北市	鍾有煌	02-86772819
1755324	24.9486103057861	121.380302429199	明明上帝	新北市樹林區柑園里學勤路333號	天真總壇	一貫道	新北市	劉漢卿	02-89705116
1748200	24.9485511779785	121.69034576416	天上聖母	新北市坪林區上德村崩山坑10之1號	上德宮	道教	新北市	黃宗盛	02-26656895
1748125	24.9485092163086	121.30598449707	財神爺	桃園市八德區榮興南路92之1號	永興宮	道教	桃園市	林健仁	03-3775713
1766694	24.9484004974365	121.482299804688	福德正神	新北市新店區安康路三段517號旁	三湖福德宮	道教	新北市	廖景春	02-22156266
1755398	24.948127746582	121.223724365234	福德正神	桃園市中壢區東興里龍明街39號	中壢市石頭庄地區福德宮	道教	桃園市	許詩源	03-4576713
1755325	24.9479598999023	121.38680267334	觀音大士	新北市樹林區佳園路三段181巷17號	行德宮	道教	新北市	陳芳卿	02-26684077
1753136	24.9477348327637	121.724975585938	福德正神	新北市坪林區上德里8鄰大粗坑8號旁	福安宮	道教	新北市	翁萬	02-26656946
1759126	24.9476623535156	121.342529296875	天上聖母	新北市鶯歌區尖山里4鄰尖山路240巷21弄23號旁	南海聖靈宮	道教	新北市	任得南	02-26706487
1749999	24.9473991394043	121.5458984375	福德正神	新北市新店區粗坑里新烏路1段70號	長興宮	道教	新北市	鄭明華	02-26667370
1749359	24.9473896026611	121.205001831055	義民	桃園市平鎮區義民里14鄰復旦路2段23巷8號	褒忠祠	道教	桃園市	宋隆虎	03-4932246
1749301	24.9472713470459	121.365440368652	福德正神	新北市三峽區隆恩街110巷17號	隆恩埔福恩宮	道教	新北市	陳正松	-
1771200	24.9468994140625	121.53929901123	三府王爺	新北市新店區直潭里灣潭路12之2號	崇德宮	道教	新北市	李永傳	02-29117227
1761882	24.9468593597412	121.341102600098	荷葉仙師	新北市鶯歌區尖山里尖山路258巷39號	創建宮	道教	新北市	卓元助	02-26775786
1769292	24.9468402862549	121.341598510742	榮府王爺	新北市鶯歌區尖山里尖山路258巷42號	聖榮宮	道教	新北市	卓木川	02-26792366
1758199	24.9460391998291	121.343101501465	瑤池西王金母	新北市鶯歌區尖山里黃厝街9號	靈芝慈惠堂	道教	新北市	王奕宗	02-26784479
1763591	24.9459705352783	121.222709655762	玄天上帝	桃園市中壢區天祥3街6-1號	中壢玄天宮	道教	桃園市	王裕璋	03-4585710
1749831	24.9458694458008	121.214500427246	三官大帝	桃園市平鎮區新榮里振興西路16鄰112號之1	三崇宮	道教	桃園市	卓信旺	03-4923027
1760096	24.9458541870117	121.000175476074	七府王爺	桃園市新屋區蚵間里4鄰28-7號	桃園市新屋區蚵殼港昭靈宮	道教	桃園市	許男	03-4768430
1766408	24.9455699920654	121.54109954834	西王金母	新北市新店區直潭里灣潭路28之1號	皇意宮	道教	新北市	高天文	02-29142364
1767381	24.9454002380371	121.405097961426	無極混玄聖祖	新北市三峽區溪北里介壽路三段210號	長壽山慈悲宮	道教	新北市	陳偉琪	02-86766972
1753781	24.9452705383301	121.405403137207	千手觀世音菩薩	新北市三峽區溪北里介壽路3段208號	長壽山元亨寺	佛教	新北市	廖年吉	02-26713515
1769538	24.9446277618408	121.585777282715	觀音佛祖	新北市新店區雙坑里翠峰路55巷34之1號	鎮凡宮	道教	新北市	顏福禧	02-22178591
1774187	24.9442958831787	121.314376831055	輔順將軍	桃園市八德區大竹里12鄰興豐路1725號	桃園市保順宮馬舍公廟	道教	桃園市	江正俊	03-3652411
1764133	24.9442691802979	121.416297912598	觀世音菩薩	新北市土城區祖田里9鄰龍泉路47號	普安堂	佛教	新北市	李鶯嬌	02-22670219
1747696	24.9441261291504	121.403442382813	瑤池金母	新北市三峽區溪北里17鄰介壽路三段200巷1號	三峽龍天宮	道教	新北市	高萬成	02-26743219
1769437	24.9441184997559	121.406867980957	關聖帝君	新北市三峽區溪北里介壽路三段172巷32之3號	三峽一元宮	道教	新北市	游志益	02-86716199
1767052	24.9428806304932	121.888397216797	釋迦牟尼佛	宜蘭縣頭城鎮大溪里內大溪路17號	明山寺	佛教	宜蘭縣	石正先	03-9221771
1773603	24.9426708221436	121.347099304199	天上聖母	新北市鶯歌區尖山路101巷10號	鶯歌聖鶯宮	道教	新北市	蘇盛治	02-26705888
1754763	24.9423828125	121.456703186035	玉皇上帝	新北市三峽區安坑里安坑71之1號	無極瑤池聖殿	道教	新北市	廖三柱	02-26681035
1755092	24.9421863555908	121.900703430176	天上聖母	宜蘭縣頭城鎮龜山里龜山路280號	拱蘭宮	道教	宜蘭縣	張遠雄	03-9781181
1758116	24.9420890808105	121.404602050781	水德星君	新北市三峽區溪北里1鄰介壽路3段172巷36號	財團法人台灣省台北縣中華道教普天宮	道教	新北市	方建成	02-26711746
1758445	24.9420604705811	121.537895202637	釋迦佛祖	新北市新店區直潭里灣潭路72之1號	海會寺	佛教	新北市	李月霞	02-29141275
1749070	24.941915512085	121.385147094727	關聖帝君	新北市三峽區龍埔里三樹路98巷187之1號	三峽廣行宮	道教	新北市	黃騰霆	02-26730131
1771603	24.9418601989746	121.338996887207	福德正神	新北市鶯歌區二橋里中正三路37號旁	永安宮	道教	新北市	秦泉	02-86777032
1749509	24.9416007995605	121.035202026367	福德正神	新竹縣新豐鄉福興村7鄰43號	福德祠	道教	新竹縣	范賢妹	-966566979
1758196	24.9415798187256	121.517601013184	東華帝君	新北市新店區華城路98之1號	東華聖宮	道教	新北市	林純美	02-22121014
1765873	24.9413108825684	121.777099609375	石靈大帝	新北市坪林區漁光村13鄰中心崙16之1號	台北石靈宮	道教	新北市	林信章	02-26657053
1769092	24.9413108825684	121.777099609375	石靈大帝	新北市坪林區漁光里13鄰中心崙16之1號	台北石靈宮	道教	新北市	林信章	02-26657053
1760662	24.9411697387695	121.473503112793	關聖帝君	新北市新店區安康路3段607之1號	明修宮	道教	新北市	李黃明慧	02-22152632
1768137	24.9407196044922	121.440299987793	孚佑帝君	新北市土城區祖田里龍泉路91號	善息寺	道教	新北市	蘇素珍	02-22684546
1766741	24.9396495819092	121.891700744629	古公三王	宜蘭縣頭城鎮大溪里濱海路五段171號	大安廟	道教	宜蘭縣	藍榮吉	03-9781672
1752844	24.9393672943115	121.232902526855	三官大帝	桃園市中壢區龍岡龍興里龍岡路三段37巷92弄102之1號	興元宮	道教	桃園市	吳嘉和	03-4583276 / 4583282
1775007	24.9393196105957	121.00479888916	釋迦牟尼佛	新竹縣新豐鄉後湖村2鄰後湖子39之8號	德風蓮苑	佛教	新竹縣	吳淑澄	03-5680760
1757264	24.9391975402832	121.582733154297	太乙真人	新北市新店區翠峰路60巷11號	太乙道堂	道教	新北市	陳柏里	02-22171822
